code_insee,nom_commune,code_postal,code_departement,nom_departement,code_region,nom_region,zone,population_commune,nb_codes_postaux,population_attribuee
01344,Saint-Denis-lès-Bourg,01000,01,Ain,84,Auvergne-Rhône-Alpes,metro,6160,1,6160
01345,Saint-Denis-en-Bugey,01500,01,Ain,84,Auvergne-Rhône-Alpes,metro,2246,1,2246
01346,Saint-Didier-d'Aussiat,01340,01,Ain,84,Auvergne-Rhône-Alpes,metro,843,1,843
01347,Saint-Didier-de-Formans,01600,01,Ain,84,Auvergne-Rhône-Alpes,metro,2203,1,2203
01348,Saint-Didier-sur-Chalaronne,01140,01,Ain,84,Auvergne-Rhône-Alpes,metro,2934,1,2934
01349,Saint-Éloi,01800,01,Ain,84,Auvergne-Rhône-Alpes,metro,525,1,525
01350,Saint-Étienne-du-Bois,01370,01,Ain,84,Auvergne-Rhône-Alpes,metro,2584,1,2584
01351,Saint-Étienne-sur-Chalaronne,01140,01,Ain,84,Auvergne-Rhône-Alpes,metro,1637,1,1637
01352,Saint-Étienne-sur-Reyssouze,01190,01,Ain,84,Auvergne-Rhône-Alpes,metro,572,1,572
01353,Sainte-Euphémie,01600,01,Ain,84,Auvergne-Rhône-Alpes,metro,1757,1,1757
01354,Saint-Genis-Pouilly,01630,01,Ain,84,Auvergne-Rhône-Alpes,metro,14432,1,14432
01355,Saint-Genis-sur-Menthon,01380,01,Ain,84,Auvergne-Rhône-Alpes,metro,490,1,490
01356,Saint-Georges-sur-Renon,01400,01,Ain,84,Auvergne-Rhône-Alpes,metro,228,1,228
01357,Saint-Germain-de-Joux,01130,01,Ain,84,Auvergne-Rhône-Alpes,metro,507,1,507
01358,Saint-Germain-les-Paroisses,01300,01,Ain,84,Auvergne-Rhône-Alpes,metro,422,1,422
01359,Saint-Germain-sur-Renon,01240,01,Ain,84,Auvergne-Rhône-Alpes,metro,264,1,264
01360,Saint-Jean-de-Gonville,01630,01,Ain,84,Auvergne-Rhône-Alpes,metro,2096,1,2096
01361,Saint-Jean-de-Niost,01800,01,Ain,84,Auvergne-Rhône-Alpes,metro,1866,1,1866
01362,Saint-Jean-de-Thurigneux,01390,01,Ain,84,Auvergne-Rhône-Alpes,metro,863,1,863
01363,Saint-Jean-le-Vieux,01640,01,Ain,84,Auvergne-Rhône-Alpes,metro,1839,1,1839
01364,Saint-Jean-sur-Reyssouze,01560,01,Ain,84,Auvergne-Rhône-Alpes,metro,762,1,762
01365,Saint-Jean-sur-Veyle,01290,01,Ain,84,Auvergne-Rhône-Alpes,metro,1143,1,1143
01366,Sainte-Julie,01150,01,Ain,84,Auvergne-Rhône-Alpes,metro,1094,1,1094
01367,Saint-Julien-sur-Reyssouze,01560,01,Ain,84,Auvergne-Rhône-Alpes,metro,679,1,679
01368,Saint-Julien-sur-Veyle,01540,01,Ain,84,Auvergne-Rhône-Alpes,metro,859,1,859
01369,Saint-Just,01250,01,Ain,84,Auvergne-Rhône-Alpes,metro,952,1,952
01370,Saint-Laurent-sur-Saône,01750,01,Ain,84,Auvergne-Rhône-Alpes,metro,1810,1,1810
01371,Saint-Marcel,01390,01,Ain,84,Auvergne-Rhône-Alpes,metro,1340,1,1340
01372,Saint-Martin-de-Bavel,01510,01,Ain,84,Auvergne-Rhône-Alpes,metro,428,1,428
01373,Saint-Martin-du-Frêne,01430,01,Ain,84,Auvergne-Rhône-Alpes,metro,1023,1,1023
01374,Saint-Martin-du-Mont,01160,01,Ain,84,Auvergne-Rhône-Alpes,metro,2023,1,2023
01375,Saint-Martin-le-Châtel,01310,01,Ain,84,Auvergne-Rhône-Alpes,metro,796,1,796
01376,Saint-Maurice-de-Beynost,01700,01,Ain,84,Auvergne-Rhône-Alpes,metro,4332,1,4332
01378,Saint-Maurice-de-Gourdans,01800,01,Ain,84,Auvergne-Rhône-Alpes,metro,2903,1,2903
01379,Saint-Maurice-de-Rémens,01500,01,Ain,84,Auvergne-Rhône-Alpes,metro,756,1,756
01380,Saint-Nizier-le-Bouchoux,01560,01,Ain,84,Auvergne-Rhône-Alpes,metro,580,1,580
01381,Saint-Nizier-le-Désert,01320,01,Ain,84,Auvergne-Rhône-Alpes,metro,921,1,921
01382,Sainte-Olive,01330,01,Ain,84,Auvergne-Rhône-Alpes,metro,357,1,357
01383,Saint-Paul-de-Varax,01240,01,Ain,84,Auvergne-Rhône-Alpes,metro,1634,1,1634
01384,Saint-Rambert-en-Bugey,01230,01,Ain,84,Auvergne-Rhône-Alpes,metro,2190,1,2190
01385,Saint-Rémy,01310,01,Ain,84,Auvergne-Rhône-Alpes,metro,915,1,915
01386,Saint-Sorlin-en-Bugey,01150,01,Ain,84,Auvergne-Rhône-Alpes,metro,1152,1,1152
01387,Saint-Sulpice,01340,01,Ain,84,Auvergne-Rhône-Alpes,metro,260,1,260
01388,Saint-Trivier-de-Courtes,01560,01,Ain,84,Auvergne-Rhône-Alpes,metro,1125,1,1125
01389,Saint-Trivier-sur-Moignans,01990,01,Ain,84,Auvergne-Rhône-Alpes,metro,1963,1,1963
01390,Saint-Vulbas,01150,01,Ain,84,Auvergne-Rhône-Alpes,metro,1247,1,1247
01391,Salavre,01270,01,Ain,84,Auvergne-Rhône-Alpes,metro,306,1,306
01392,Samognat,01580,01,Ain,84,Auvergne-Rhône-Alpes,metro,630,1,630
01393,Sandrans,01400,01,Ain,84,Auvergne-Rhône-Alpes,metro,582,1,582
01396,Sault-Brénaz,01150,01,Ain,84,Auvergne-Rhône-Alpes,metro,1021,1,1021
01397,Sauverny,01220,01,Ain,84,Auvergne-Rhône-Alpes,metro,1022,1,1022
01398,Savigneux,01480,01,Ain,84,Auvergne-Rhône-Alpes,metro,1469,1,1469
01399,Ségny,01170,01,Ain,84,Auvergne-Rhône-Alpes,metro,2941,1,2941
01400,Seillonnaz,01470,01,Ain,84,Auvergne-Rhône-Alpes,metro,134,1,134
01401,Sergy,01630,01,Ain,84,Auvergne-Rhône-Alpes,metro,2288,1,2288
01402,Sermoyer,01190,01,Ain,84,Auvergne-Rhône-Alpes,metro,670,1,670
01403,Serrières-de-Briord,01470,01,Ain,84,Auvergne-Rhône-Alpes,metro,1317,1,1317
01404,Serrières-sur-Ain,01450,01,Ain,84,Auvergne-Rhône-Alpes,metro,135,1,135
01405,Servas,01960,01,Ain,84,Auvergne-Rhône-Alpes,metro,1286,1,1286
01406,Servignat,01560,01,Ain,84,Auvergne-Rhône-Alpes,metro,186,1,186
01407,Seyssel,01420,01,Ain,84,Auvergne-Rhône-Alpes,metro,1008,1,1008
01408,Simandre-sur-Suran,01250,01,Ain,84,Auvergne-Rhône-Alpes,metro,673,1,673
01410,Sonthonnax-la-Montagne,01580,01,Ain,84,Auvergne-Rhône-Alpes,metro,293,1,293
01411,Souclin,01150,01,Ain,84,Auvergne-Rhône-Alpes,metro,262,1,262
01412,Sulignat,01400,01,Ain,84,Auvergne-Rhône-Alpes,metro,602,1,602
01415,Talissieu,01510,01,Ain,84,Auvergne-Rhône-Alpes,metro,508,1,508
01416,Tenay,01230,01,Ain,84,Auvergne-Rhône-Alpes,metro,1030,1,1030
01418,Thil,01120,01,Ain,84,Auvergne-Rhône-Alpes,metro,1261,1,1261
01419,Thoiry,01710,01,Ain,84,Auvergne-Rhône-Alpes,metro,6569,1,6569
01420,Thoissey,01140,01,Ain,84,Auvergne-Rhône-Alpes,metro,1626,1,1626
01421,Torcieu,01230,01,Ain,84,Auvergne-Rhône-Alpes,metro,739,1,739
01422,Tossiat,01250,01,Ain,84,Auvergne-Rhône-Alpes,metro,1425,1,1425
01423,Toussieux,01600,01,Ain,84,Auvergne-Rhône-Alpes,metro,1257,1,1257
01424,Tramoyes,01390,01,Ain,84,Auvergne-Rhône-Alpes,metro,1852,1,1852
01425,La Tranclière,01160,01,Ain,84,Auvergne-Rhône-Alpes,metro,290,1,290
01426,Val-Revermont,01370,01,Ain,84,Auvergne-Rhône-Alpes,metro,2488,1,2488
01427,Trévoux,01600,01,Ain,84,Auvergne-Rhône-Alpes,metro,7013,1,7013
01428,Valeins,01140,01,Ain,84,Auvergne-Rhône-Alpes,metro,128,1,128
01429,Vandeins,01660,01,Ain,84,Auvergne-Rhône-Alpes,metro,732,1,732
01430,Varambon,01160,01,Ain,84,Auvergne-Rhône-Alpes,metro,675,1,675
01431,Vaux-en-Bugey,01150,01,Ain,84,Auvergne-Rhône-Alpes,metro,1201,1,1201
01432,Verjon,01270,01,Ain,84,Auvergne-Rhône-Alpes,metro,346,1,346
01433,Vernoux,01560,01,Ain,84,Auvergne-Rhône-Alpes,metro,290,1,290
01434,Versailleux,01330,01,Ain,84,Auvergne-Rhône-Alpes,metro,497,1,497
01435,Versonnex,01210,01,Ain,84,Auvergne-Rhône-Alpes,metro,2182,1,2182
01436,Vesancy,01170,01,Ain,84,Auvergne-Rhône-Alpes,metro,520,1,520
01437,Vescours,01560,01,Ain,84,Auvergne-Rhône-Alpes,metro,221,1,221
01439,Vésines,01570,01,Ain,84,Auvergne-Rhône-Alpes,metro,96,1,96
01441,Vieu-d'Izenave,01430,01,Ain,84,Auvergne-Rhône-Alpes,metro,719,1,719
01443,Villars-les-Dombes,01330,01,Ain,84,Auvergne-Rhône-Alpes,metro,5163,1,5163
01444,Villebois,01150,01,Ain,84,Auvergne-Rhône-Alpes,metro,1206,1,1206
01445,Villemotier,01270,01,Ain,84,Auvergne-Rhône-Alpes,metro,612,1,612
01446,Villeneuve,01480,01,Ain,84,Auvergne-Rhône-Alpes,metro,1638,1,1638
01447,Villereversure,01250,01,Ain,84,Auvergne-Rhône-Alpes,metro,1420,1,1420
01448,Villes,01200,01,Ain,84,Auvergne-Rhône-Alpes,metro,381,1,381
01449,Villette-sur-Ain,01320,01,Ain,84,Auvergne-Rhône-Alpes,metro,780,1,780
01450,Villieu-Loyes-Mollon,01800,01,Ain,84,Auvergne-Rhône-Alpes,metro,3849,1,3849
01451,Viriat,01440,01,Ain,84,Auvergne-Rhône-Alpes,metro,7102,1,7102
01452,Virieu-le-Grand,01510,01,Ain,84,Auvergne-Rhône-Alpes,metro,1111,1,1111
01453,Arvière-en-Valromey,01260,01,Ain,84,Auvergne-Rhône-Alpes,metro,717,1,717
01454,Virignin,01300,01,Ain,84,Auvergne-Rhône-Alpes,metro,1144,1,1144
01456,Vongnes,01350,01,Ain,84,Auvergne-Rhône-Alpes,metro,75,1,75
01457,Vonnas,01540,01,Ain,84,Auvergne-Rhône-Alpes,metro,3255,1,3255
02001,Abbécourt,02300,02,Aisne,32,Hauts-de-France,metro,518,1,518
02002,Achery,02800,02,Aisne,32,Hauts-de-France,metro,584,1,584
02003,Acy,02200,02,Aisne,32,Hauts-de-France,metro,1004,1,1004
02004,Agnicourt-et-Séchelles,02340,02,Aisne,32,Hauts-de-France,metro,189,1,189
02005,Aguilcourt,02190,02,Aisne,32,Hauts-de-France,metro,417,1,417
02006,Aisonville-et-Bernoville,02110,02,Aisne,32,Hauts-de-France,metro,259,1,259
02007,Aizelles,02820,02,Aisne,32,Hauts-de-France,metro,118,1,118
02008,Aizy-Jouy,02370,02,Aisne,32,Hauts-de-France,metro,306,1,306
02009,Alaincourt,02240,02,Aisne,32,Hauts-de-France,metro,517,1,517
02010,Allemant,02320,02,Aisne,32,Hauts-de-France,metro,163,1,163
02011,Ambleny,02290,02,Aisne,32,Hauts-de-France,metro,1205,1,1205
02012,Ambrief,02200,02,Aisne,32,Hauts-de-France,metro,79,1,79
02013,Amifontaine,02190,02,Aisne,32,Hauts-de-France,metro,391,1,391
02014,Amigny-Rouy,02700,02,Aisne,32,Hauts-de-France,metro,707,1,707
02015,Ancienville,02600,02,Aisne,32,Hauts-de-France,metro,78,1,78
02016,Andelain,02800,02,Aisne,32,Hauts-de-France,metro,212,1,212
02017,Anguilcourt-le-Sart,02800,02,Aisne,32,Hauts-de-France,metro,274,1,274
02018,Anizy-le-Grand,02320,02,Aisne,32,Hauts-de-France,metro,2472,1,2472
02019,Annois,02480,02,Aisne,32,Hauts-de-France,metro,349,1,349
02020,Any-Martin-Rieux,02500,02,Aisne,32,Hauts-de-France,metro,456,1,456
02021,Archon,02360,02,Aisne,32,Hauts-de-France,metro,76,1,76
02022,Arcy-Sainte-Restitue,02130,02,Aisne,32,Hauts-de-France,metro,396,1,396
02023,Armentières-sur-Ourcq,02210,02,Aisne,32,Hauts-de-France,metro,96,1,96
02024,Arrancy,02860,02,Aisne,32,Hauts-de-France,metro,45,1,45
02025,Artemps,02480,02,Aisne,32,Hauts-de-France,metro,361,1,361
02027,Assis-sur-Serre,02270,02,Aisne,32,Hauts-de-France,metro,209,1,209
02028,Athies-sous-Laon,02840,02,Aisne,32,Hauts-de-France,metro,2578,1,2578
02029,Attilly,02490,02,Aisne,32,Hauts-de-France,metro,337,1,337
02030,Aubencheul-aux-Bois,02420,02,Aisne,32,Hauts-de-France,metro,238,1,238
02031,Aubenton,02500,02,Aisne,32,Hauts-de-France,metro,658,1,658
02032,Aubigny-aux-Kaisnes,02590,02,Aisne,32,Hauts-de-France,metro,231,1,231
02033,Aubigny-en-Laonnois,02820,02,Aisne,32,Hauts-de-France,metro,102,1,102
02034,Audignicourt,02300,02,Aisne,32,Hauts-de-France,metro,104,1,104
02035,Audigny,02120,02,Aisne,32,Hauts-de-France,metro,273,1,273
02036,Augy,02220,02,Aisne,32,Hauts-de-France,metro,72,1,72
02037,Aulnois-sous-Laon,02000,02,Aisne,32,Hauts-de-France,metro,1348,1,1348
02038,Les Autels,02360,02,Aisne,32,Hauts-de-France,metro,62,1,62
02039,Autremencourt,02250,02,Aisne,32,Hauts-de-France,metro,176,1,176
02040,Autreppes,02580,02,Aisne,32,Hauts-de-France,metro,175,1,175
02041,Autreville,02300,02,Aisne,32,Hauts-de-France,metro,777,1,777
02042,Azy-sur-Marne,02400,02,Aisne,32,Hauts-de-France,metro,369,1,369
02043,Bagneux,02290,02,Aisne,32,Hauts-de-France,metro,62,1,62
02044,Bancigny,02140,02,Aisne,32,Hauts-de-France,metro,26,1,26
02046,Barenton-Bugny,02000,02,Aisne,32,Hauts-de-France,metro,555,1,555
02047,Barenton-Cel,02000,02,Aisne,32,Hauts-de-France,metro,108,1,108
02048,Barenton-sur-Serre,02270,02,Aisne,32,Hauts-de-France,metro,130,1,130
02049,Barisis-aux-Bois,02700,02,Aisne,32,Hauts-de-France,metro,752,1,752
02050,Barzy-en-Thiérache,02170,02,Aisne,32,Hauts-de-France,metro,316,1,316
02051,Barzy-sur-Marne,02850,02,Aisne,32,Hauts-de-France,metro,380,1,380
02052,Bassoles-Aulers,02380,02,Aisne,32,Hauts-de-France,metro,131,1,131
02053,Vallées en Champagne,02330,02,Aisne,32,Hauts-de-France,metro,599,1,599
02054,Bazoches-et-Saint-Thibaut,02220,02,Aisne,32,Hauts-de-France,metro,516,1,516
02055,Beaumé,02500,02,Aisne,32,Hauts-de-France,metro,82,1,82
02056,Beaumont-en-Beine,02300,02,Aisne,32,Hauts-de-France,metro,168,1,168
02057,Beaurevoir,02110,02,Aisne,32,Hauts-de-France,metro,1281,1,1281
02058,Beaurieux,02160,02,Aisne,32,Hauts-de-France,metro,794,1,794
02059,Beautor,02800,02,Aisne,32,Hauts-de-France,metro,2579,1,2579
02060,Beauvois-en-Vermandois,02590,02,Aisne,32,Hauts-de-France,metro,263,1,263
02061,Becquigny,02110,02,Aisne,32,Hauts-de-France,metro,268,1,268
02062,Belleau,02400,02,Aisne,32,Hauts-de-France,metro,131,1,131
02063,Bellenglise,02420,02,Aisne,32,Hauts-de-France,metro,378,1,378
02064,Belleu,02200,02,Aisne,32,Hauts-de-France,metro,3659,1,3659
02065,Bellicourt,02420,02,Aisne,32,Hauts-de-France,metro,560,1,560
02066,Benay,02440,02,Aisne,32,Hauts-de-France,metro,191,1,191
02067,Bergues-sur-Sambre,02450,02,Aisne,32,Hauts-de-France,metro,205,1,205
02068,Berlancourt,02250,02,Aisne,32,Hauts-de-France,metro,85,1,85
02069,Berlise,02340,02,Aisne,32,Hauts-de-France,metro,104,1,104
02070,Bernot,02120,02,Aisne,32,Hauts-de-France,metro,431,1,431
02071,Berny-Rivière,02290,02,Aisne,32,Hauts-de-France,metro,631,1,631
02072,Berrieux,02820,02,Aisne,32,Hauts-de-France,metro,178,1,178
02073,Berry-au-Bac,02190,02,Aisne,32,Hauts-de-France,metro,722,1,722
02074,Bertaucourt-Epourdon,02800,02,Aisne,32,Hauts-de-France,metro,601,1,601
02075,Berthenicourt,02240,02,Aisne,32,Hauts-de-France,metro,203,1,203
02076,Bertricourt,02190,02,Aisne,32,Hauts-de-France,metro,159,1,159
02078,Besmé,02300,02,Aisne,32,Hauts-de-France,metro,166,1,166
02079,Besmont,02500,02,Aisne,32,Hauts-de-France,metro,132,1,132
02080,Besny-et-Loizy,02870,02,Aisne,32,Hauts-de-France,metro,309,1,309
02081,Béthancourt-en-Vaux,02300,02,Aisne,32,Hauts-de-France,metro,421,1,421
02082,Beugneux,02210,02,Aisne,32,Hauts-de-France,metro,120,1,120
02083,Beuvardes,02130,02,Aisne,32,Hauts-de-France,metro,736,1,736
02084,Bézu-le-Guéry,02310,02,Aisne,32,Hauts-de-France,metro,248,1,248
02085,Bézu-Saint-Germain,02400,02,Aisne,32,Hauts-de-France,metro,991,1,991
02086,Bichancourt,02300,02,Aisne,32,Hauts-de-France,metro,979,1,979
02087,Bieuxy,02290,02,Aisne,32,Hauts-de-France,metro,31,1,31
02088,Bièvres,02860,02,Aisne,32,Hauts-de-France,metro,80,1,80
02089,Billy-sur-Aisne,02200,02,Aisne,32,Hauts-de-France,metro,1130,1,1130
02090,Billy-sur-Ourcq,02210,02,Aisne,32,Hauts-de-France,metro,194,1,194
02091,Blanzy-lès-Fismes,02160,02,Aisne,32,Hauts-de-France,metro,98,1,98
02093,Blérancourt,02300,02,Aisne,32,Hauts-de-France,metro,1162,1,1162
02094,Blesmes,02400,02,Aisne,32,Hauts-de-France,metro,474,1,474
02095,Bohain-en-Vermandois,02110,02,Aisne,32,Hauts-de-France,metro,5605,1,5605
02096,Bois-lès-Pargny,02270,02,Aisne,32,Hauts-de-France,metro,187,1,187
02097,Boncourt,02350,02,Aisne,32,Hauts-de-France,metro,272,1,272
02098,Bonneil,02400,02,Aisne,32,Hauts-de-France,metro,375,1,375
02099,Bonnesvalyn,02400,02,Aisne,32,Hauts-de-France,metro,212,1,212
02100,Bony,02420,02,Aisne,32,Hauts-de-France,metro,137,1,137
02101,Bosmont-sur-Serre,02250,02,Aisne,32,Hauts-de-France,metro,170,1,170
02102,Bouconville-Vauclair,02860,02,Aisne,32,Hauts-de-France,metro,181,1,181
02103,Boué,02450,02,Aisne,32,Hauts-de-France,metro,1315,1,1315
02104,Bouffignereux,02160,02,Aisne,32,Hauts-de-France,metro,96,1,96
02105,Bouresches,02400,02,Aisne,32,Hauts-de-France,metro,183,1,183
02106,Bourg-et-Comin,02160,02,Aisne,32,Hauts-de-France,metro,809,1,809
02107,Bourguignon-sous-Coucy,02300,02,Aisne,32,Hauts-de-France,metro,104,1,104
02108,Bourguignon-sous-Montbavin,02000,02,Aisne,32,Hauts-de-France,metro,140,1,140
02109,La Bouteille,02140,02,Aisne,32,Hauts-de-France,metro,464,1,464
02110,Braine,02220,02,Aisne,32,Hauts-de-France,metro,2248,1,2248
02111,Brancourt-en-Laonnois,02320,02,Aisne,32,Hauts-de-France,metro,702,1,702
02112,Brancourt-le-Grand,02110,02,Aisne,32,Hauts-de-France,metro,554,1,554
02114,Brasles,02400,02,Aisne,32,Hauts-de-France,metro,1788,1,1788
02115,Braye-en-Laonnois,02000,02,Aisne,32,Hauts-de-France,metro,195,1,195
02116,Braye-en-Thiérache,02140,02,Aisne,32,Hauts-de-France,metro,131,1,131
02117,Bray-Saint-Christophe,02480,02,Aisne,32,Hauts-de-France,metro,64,1,64
02118,Braye,02880,02,Aisne,32,Hauts-de-France,metro,129,1,129
02119,Brécy,02210,02,Aisne,32,Hauts-de-France,metro,317,1,317
02120,Brenelle,02220,02,Aisne,32,Hauts-de-France,metro,193,1,193
02121,Breny,02210,02,Aisne,32,Hauts-de-France,metro,210,1,210
02122,Brie,02870,02,Aisne,32,Hauts-de-France,metro,55,1,55
02123,Brissay-Choigny,02240,02,Aisne,32,Hauts-de-France,metro,296,1,296
02124,Brissy-Hamégicourt,02240,02,Aisne,32,Hauts-de-France,metro,653,1,653
02125,Brumetz,02810,02,Aisne,32,Hauts-de-France,metro,175,1,175
02126,Brunehamel,02360,02,Aisne,32,Hauts-de-France,metro,463,1,463
02127,Bruyères-sur-Fère,02130,02,Aisne,32,Hauts-de-France,metro,199,1,199
02128,Bruyères-et-Montbérault,02860,02,Aisne,32,Hauts-de-France,metro,1411,1,1411
02129,Bruys,02220,02,Aisne,32,Hauts-de-France,metro,20,1,20
02130,Bucilly,02500,02,Aisne,32,Hauts-de-France,metro,204,1,204
02131,Bucy-le-Long,02880,02,Aisne,32,Hauts-de-France,metro,1947,1,1947
02132,Bucy-lès-Cerny,02870,02,Aisne,32,Hauts-de-France,metro,188,1,188
02133,Bucy-lès-Pierrepont,02350,02,Aisne,32,Hauts-de-France,metro,410,1,410
02134,Buire,02500,02,Aisne,32,Hauts-de-France,metro,795,1,795
02135,Buironfosse,02620,02,Aisne,32,Hauts-de-France,metro,1122,1,1122
02136,Burelles,02140,02,Aisne,32,Hauts-de-France,metro,123,1,123
02137,Bussiares,02810,02,Aisne,32,Hauts-de-France,metro,126,1,126
02138,Buzancy,02200,02,Aisne,32,Hauts-de-France,metro,175,1,175
02139,Caillouël-Crépigny,02300,02,Aisne,32,Hauts-de-France,metro,459,1,459
02140,Camelin,02300,02,Aisne,32,Hauts-de-France,metro,426,1,426
02141,La Capelle,02260,02,Aisne,32,Hauts-de-France,metro,1745,1,1745
02142,Castres,02680,02,Aisne,32,Hauts-de-France,metro,246,1,246
02143,Le Catelet,02420,02,Aisne,32,Hauts-de-France,metro,186,1,186
02144,Caulaincourt,02490,02,Aisne,32,Hauts-de-France,metro,143,1,143
02145,Caumont,02300,02,Aisne,32,Hauts-de-France,metro,547,1,547
02146,Celles-lès-Condé,02330,02,Aisne,32,Hauts-de-France,metro,88,1,88
02148,Celles-sur-Aisne,02370,02,Aisne,32,Hauts-de-France,metro,248,1,248
02149,Cerizy,02240,02,Aisne,32,Hauts-de-France,metro,58,1,58
02150,Cerny-en-Laonnois,02860,02,Aisne,32,Hauts-de-France,metro,63,1,63
02151,Cerny-lès-Bucy,02870,02,Aisne,32,Hauts-de-France,metro,111,1,111
02152,Cerseuil,02220,02,Aisne,32,Hauts-de-France,metro,87,1,87
02153,Cessières-Suzy,02320,02,Aisne,32,Hauts-de-France,metro,801,1,801
02154,Chacrise,02200,02,Aisne,32,Hauts-de-France,metro,375,1,375
02155,Chaillevois,02000,02,Aisne,32,Hauts-de-France,metro,201,1,201
02156,Chalandry,02270,02,Aisne,32,Hauts-de-France,metro,234,1,234
02157,Chambry,02000,02,Aisne,32,Hauts-de-France,metro,827,1,827
02158,Chamouille,02860,02,Aisne,32,Hauts-de-France,metro,272,1,272
02159,Champs,02670,02,Aisne,32,Hauts-de-France,metro,313,1,313
02160,Chaourse,02340,02,Aisne,32,Hauts-de-France,metro,495,1,495
02162,La Chapelle-sur-Chézy,02570,02,Aisne,32,Hauts-de-France,metro,301,1,301
02163,Charly-sur-Marne,02310,02,Aisne,32,Hauts-de-France,metro,2594,1,2594
02164,Le Charmel,02850,02,Aisne,32,Hauts-de-France,metro,323,1,323
02165,Charmes,02800,02,Aisne,32,Hauts-de-France,metro,1568,1,1568
02166,Chartèves,02400,02,Aisne,32,Hauts-de-France,metro,361,1,361
02167,Chassemy,02370,02,Aisne,32,Hauts-de-France,metro,895,1,895
02168,Château-Thierry,02400,02,Aisne,32,Hauts-de-France,metro,15097,1,15097
02169,Châtillon-lès-Sons,02270,02,Aisne,32,Hauts-de-France,metro,83,1,83
02170,Châtillon-sur-Oise,02240,02,Aisne,32,Hauts-de-France,metro,125,1,125
02171,Chaudardes,02160,02,Aisne,32,Hauts-de-France,metro,91,1,91
02172,Chaudun,02200,02,Aisne,32,Hauts-de-France,metro,238,1,238
02173,Chauny,02300,02,Aisne,32,Hauts-de-France,metro,11596,1,11596
02174,Chavignon,02000,02,Aisne,32,Hauts-de-France,metro,859,1,859
02175,Chavigny,02880,02,Aisne,32,Hauts-de-France,metro,153,1,153
02176,Chavonne,02370,02,Aisne,32,Hauts-de-France,metro,214,1,214
02177,Chérêt,02860,02,Aisne,32,Hauts-de-France,metro,147,1,147
02178,Chermizy-Ailles,02860,02,Aisne,32,Hauts-de-France,metro,127,1,127
02179,Chéry-Chartreuve,02220,02,Aisne,32,Hauts-de-France,metro,378,1,378
02180,Chéry-lès-Pouilly,02000,02,Aisne,32,Hauts-de-France,metro,742,1,742
02181,Chéry-lès-Rozoy,02360,02,Aisne,32,Hauts-de-France,metro,98,1,98
02182,Chevennes,02250,02,Aisne,32,Hauts-de-France,metro,136,1,136
02183,Chevregny,02000,02,Aisne,32,Hauts-de-France,metro,197,1,197
02184,Chevresis-Monceau,02270,02,Aisne,32,Hauts-de-France,metro,329,1,329
02185,Chézy-en-Orxois,02810,02,Aisne,32,Hauts-de-France,metro,389,1,389
02186,Chézy-sur-Marne,02570,02,Aisne,32,Hauts-de-France,metro,1296,1,1296
02187,Chierry,02400,02,Aisne,32,Hauts-de-France,metro,1195,1,1195
02188,Chigny,02120,02,Aisne,32,Hauts-de-France,metro,140,1,140
02189,Chivres-en-Laonnois,02350,02,Aisne,32,Hauts-de-France,metro,359,1,359
02190,Chivres-Val,02880,02,Aisne,32,Hauts-de-France,metro,526,1,526
02191,Chivy-lès-Étouvelles,02000,02,Aisne,32,Hauts-de-France,metro,484,1,484
02192,Chouy,02210,02,Aisne,32,Hauts-de-France,metro,364,1,364
02193,Cierges,02130,02,Aisne,32,Hauts-de-France,metro,62,1,62
02194,Cilly,02250,02,Aisne,32,Hauts-de-France,metro,173,1,173
02195,Ciry-Salsogne,02220,02,Aisne,32,Hauts-de-France,metro,882,1,882
02196,Clacy-et-Thierret,02000,02,Aisne,32,Hauts-de-France,metro,289,1,289
02197,Clairfontaine,02260,02,Aisne,32,Hauts-de-France,metro,509,1,509
02198,Clamecy,02880,02,Aisne,32,Hauts-de-France,metro,243,1,243
02199,Clastres,02440,02,Aisne,32,Hauts-de-France,metro,589,1,589
02200,Clermont-les-Fermes,02340,02,Aisne,32,Hauts-de-France,metro,97,1,97
02201,Cœuvres-et-Valsery,02600,02,Aisne,32,Hauts-de-France,metro,467,1,467
02203,Coincy,02210,02,Aisne,32,Hauts-de-France,metro,1308,1,1308
02204,Coingt,02360,02,Aisne,32,Hauts-de-France,metro,61,1,61
02205,Colligis-Crandelain,02860,02,Aisne,32,Hauts-de-France,metro,207,1,207
02206,Colonfay,02120,02,Aisne,32,Hauts-de-France,metro,71,1,71
02207,Commenchon,02300,02,Aisne,32,Hauts-de-France,metro,224,1,224
02208,Concevreux,02160,02,Aisne,32,Hauts-de-France,metro,256,1,256
02209,Condé-en-Brie,02330,02,Aisne,32,Hauts-de-France,metro,654,1,654
02210,Condé-sur-Aisne,02370,02,Aisne,32,Hauts-de-France,metro,352,1,352
02211,Condé-sur-Suippe,02190,02,Aisne,32,Hauts-de-France,metro,357,1,357
02212,Condren,02700,02,Aisne,32,Hauts-de-France,metro,674,1,674
02213,Connigis,02330,02,Aisne,32,Hauts-de-France,metro,306,1,306
02214,Contescourt,02680,02,Aisne,32,Hauts-de-France,metro,61,1,61
02215,Corbeny,02820,02,Aisne,32,Hauts-de-France,metro,851,1,851
02216,Corcy,02600,02,Aisne,32,Hauts-de-France,metro,332,1,332
02217,Coucy-le-Château-Auffrique,02380,02,Aisne,32,Hauts-de-France,metro,990,1,990
